date,direction,entry_time,exit_time,entry_px,exit_px,pts,lot_size,pnl,exit_reason
2023-02-21,LONG,11:00,12:00,17908.2,17862.9,-45.3,50,-2265.0,SIGNAL_FLIP
2023-02-21,SHORT,12:00,15:15,17862.9,17842.1,20.8,50,1040.0,TIME_EXIT
2023-02-28,SHORT,11:30,12:15,17345.3,17391.7,-46.4,50,-2320.0,SIGNAL_FLIP
2023-02-28,LONG,12:15,12:30,17391.7,17354.6,-37.1,50,-1855.0,SIGNAL_FLIP
2023-02-28,SHORT,12:30,15:15,17354.6,17317.2,37.4,50,1870.0,TIME_EXIT
2023-03-01,LONG,09:45,15:15,17389.4,17457.2,67.8,50,3390.0,TIME_EXIT
2023-03-02,SHORT,09:45,15:15,17348.0,17318.7,29.3,50,1465.0,TIME_EXIT
2023-03-08,LONG,14:15,15:15,17714.2,17751.5,37.3,50,1865.0,TIME_EXIT
2023-03-09,SHORT,10:45,11:00,17694.4,17703.6,-9.2,50,-460.0,SIGNAL_FLIP
2023-03-09,LONG,11:00,12:00,17703.6,17680.7,-22.9,50,-1145.0,SIGNAL_FLIP
2023-03-09,SHORT,12:00,15:15,17680.7,17582.8,97.9,50,4895.0,TIME_EXIT
2023-03-13,LONG,10:00,11:00,17455.6,17393.9,-61.7,50,-3085.0,SIGNAL_FLIP
2023-03-13,SHORT,11:00,15:15,17393.9,17184.6,209.3,50,10465.0,TIME_EXIT
2023-03-15,LONG,09:45,12:45,17141.8,17063.2,-78.6,50,-3930.0,SIGNAL_FLIP
2023-03-15,SHORT,12:45,15:15,17063.2,16973.8,89.4,50,4470.0,TIME_EXIT
2023-03-16,LONG,14:15,15:15,17054.9,17010.4,-44.5,50,-2225.0,TIME_EXIT
2023-03-17,SHORT,12:15,14:00,16978.6,17058.2,-79.6,50,-3980.0,SIGNAL_FLIP
2023-03-17,LONG,14:00,15:15,17058.2,17123.7,65.5,50,3275.0,TIME_EXIT
2023-03-20,LONG,15:00,15:15,16987.3,17003.4,16.1,50,805.0,TIME_EXIT
2023-03-23,LONG,10:15,14:15,17168.3,17105.9,-62.4,50,-3120.0,SIGNAL_FLIP
2023-03-23,SHORT,14:15,15:15,17105.9,17068.4,37.5,50,1875.0,TIME_EXIT
2023-03-27,LONG,12:15,13:15,17043.8,16987.9,-55.9,50,-2795.0,SIGNAL_FLIP
2023-03-27,SHORT,13:15,13:45,16987.9,17042.7,-54.8,50,-2740.0,SIGNAL_FLIP
2023-03-27,LONG,13:45,15:15,17042.7,16963.4,-79.3,50,-3965.0,TIME_EXIT
2023-03-29,SHORT,12:00,13:15,16952.0,17018.0,-66.0,50,-3300.0,SIGNAL_FLIP
2023-03-29,LONG,13:15,15:15,17018.0,17115.6,97.6,50,4880.0,TIME_EXIT
2023-04-10,SHORT,14:45,15:15,17627.0,17613.1,13.9,50,695.0,TIME_EXIT
2023-04-13,SHORT,11:00,14:15,17747.6,17801.7,-54.1,50,-2705.0,SIGNAL_FLIP
2023-04-13,LONG,14:15,15:15,17801.7,17828.2,26.5,50,1325.0,TIME_EXIT
2023-04-17,LONG,15:00,15:15,17711.3,17704.1,-7.2,50,-360.0,TIME_EXIT
2023-04-18,SHORT,10:15,12:45,17668.9,17705.6,-36.7,50,-1835.0,SIGNAL_FLIP
2023-04-18,LONG,12:45,13:15,17705.6,17664.3,-41.3,50,-2065.0,SIGNAL_FLIP
2023-04-18,SHORT,13:15,15:15,17664.3,17661.6,2.7,50,135.0,TIME_EXIT
2023-04-20,SHORT,10:15,15:15,17608.7,17623.9,-15.2,50,-760.0,TIME_EXIT
2023-04-21,SHORT,10:15,14:30,17597.6,17615.8,-18.2,50,-910.0,SIGNAL_FLIP
2023-04-21,LONG,14:30,15:15,17615.8,17618.9,3.1,50,155.0,TIME_EXIT
2023-04-26,SHORT,09:45,11:00,17738.2,17774.1,-35.9,50,-1795.0,SIGNAL_FLIP
2023-04-26,LONG,11:00,15:15,17774.1,17817.9,43.8,50,2190.0,TIME_EXIT
2023-05-05,SHORT,11:30,15:15,18140.8,18069.9,70.9,50,3545.0,TIME_EXIT
2023-05-08,LONG,09:45,15:15,18211.7,18269.8,58.1,50,2905.0,TIME_EXIT
2023-05-09,SHORT,13:45,15:15,18254.9,18258.3,-3.4,50,-170.0,TIME_EXIT
2023-05-10,LONG,12:30,15:15,18286.3,18311.0,24.7,50,1235.0,TIME_EXIT
2023-05-11,SHORT,15:00,15:15,18298.9,18304.5,-5.6,50,-280.0,TIME_EXIT
2023-05-12,LONG,12:45,15:15,18307.4,18312.2,4.8,50,240.0,TIME_EXIT
2023-05-16,SHORT,10:15,15:15,18385.8,18276.8,109.0,50,5450.0,TIME_EXIT
2023-05-18,SHORT,12:45,15:15,18186.2,18134.7,51.5,50,2575.0,TIME_EXIT
2023-05-19,LONG,14:15,15:15,18167.2,18205.4,38.2,50,1910.0,TIME_EXIT
2023-05-24,LONG,11:15,11:30,18386.1,18361.8,-24.3,50,-1215.0,SIGNAL_FLIP
2023-05-24,SHORT,11:30,15:15,18361.8,18287.0,74.8,50,3740.0,TIME_EXIT
2023-05-25,LONG,15:00,15:15,18328.7,18335.9,7.2,50,360.0,TIME_EXIT
2023-06-01,LONG,09:45,13:45,18571.4,18528.2,-43.2,50,-2160.0,SIGNAL_FLIP
2023-06-01,SHORT,13:45,15:15,18528.2,18486.1,42.1,50,2105.0,TIME_EXIT
2023-06-02,LONG,12:45,15:15,18534.7,18525.8,-8.9,50,-445.0,TIME_EXIT
2023-06-06,SHORT,09:45,15:00,18584.8,18608.6,-23.8,50,-1190.0,SIGNAL_FLIP
2023-06-06,LONG,15:00,15:15,18608.6,18617.1,8.5,50,425.0,TIME_EXIT
2023-06-08,SHORT,12:45,15:15,18698.8,18646.9,51.9,50,2595.0,TIME_EXIT
2023-06-12,LONG,11:45,12:15,18615.9,18583.2,-32.7,50,-1635.0,SIGNAL_FLIP
2023-06-12,SHORT,12:15,13:30,18583.2,18605.6,-22.4,50,-1120.0,SIGNAL_FLIP
2023-06-12,LONG,13:30,15:15,18605.6,18614.9,9.3,50,465.0,TIME_EXIT
2023-06-15,SHORT,11:45,15:15,18728.7,18682.2,46.5,50,2325.0,TIME_EXIT
2023-06-16,LONG,09:45,15:15,18757.3,18823.6,66.3,50,3315.0,TIME_EXIT
2023-06-19,SHORT,11:30,15:15,18779.1,18754.2,24.9,50,1245.0,TIME_EXIT
2023-06-20,LONG,13:15,15:15,18757.4,18833.7,76.3,50,3815.0,TIME_EXIT
2023-06-22,SHORT,12:00,15:15,18811.8,18779.3,32.5,50,1625.0,TIME_EXIT
2023-07-05,SHORT,14:30,15:15,19345.9,19415.3,-69.4,50,-3470.0,TIME_EXIT
2023-07-07,SHORT,11:00,15:15,19426.8,19324.7,102.1,50,5105.0,TIME_EXIT
2023-07-10,LONG,10:15,11:15,19428.3,19367.8,-60.5,50,-3025.0,SIGNAL_FLIP
2023-07-10,SHORT,11:15,14:00,19367.8,19397.0,-29.2,50,-1460.0,SIGNAL_FLIP
2023-07-10,LONG,14:00,14:30,19397.0,19358.1,-38.9,50,-1945.0,SIGNAL_FLIP
2023-07-10,SHORT,14:30,15:15,19358.1,19367.8,-9.7,50,-485.0,TIME_EXIT
2023-07-11,SHORT,15:00,15:15,19428.2,19448.2,-20.0,50,-1000.0,TIME_EXIT
2023-07-12,LONG,09:45,10:15,19479.4,19442.2,-37.2,50,-1860.0,SIGNAL_FLIP
2023-07-12,SHORT,10:15,10:30,19442.2,19465.9,-23.7,50,-1185.0,SIGNAL_FLIP
2023-07-12,LONG,10:30,11:30,19465.9,19418.6,-47.3,50,-2365.0,SIGNAL_FLIP
2023-07-12,SHORT,11:30,15:15,19418.6,19384.8,33.8,50,1690.0,TIME_EXIT
2023-07-13,SHORT,14:00,15:15,19450.3,19443.2,7.1,50,355.0,TIME_EXIT
2023-07-14,LONG,12:30,15:15,19492.1,19587.3,95.2,50,4760.0,TIME_EXIT
2023-07-19,SHORT,12:00,12:30,19736.6,19777.8,-41.2,50,-2060.0,SIGNAL_FLIP
